PacketCounter,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_X,Vel_Y,Vel_Z
40287,914900000,2021,1,2,6,48,37,247,0.891567,1.609552,-15.52071,33.97369409,-117.773844,347.114504,0.081919,-0.454107,-0.011319
40288,917400000,2021,1,2,6,48,37,247,0.891902,1.610527,-15.520852,33.97369408,-117.773844,347.114475,0.081963,-0.454227,-0.011337
40289,919900000,2021,1,2,6,48,37,247,0.891987,1.610696,-15.520992,33.97369407,-117.773844,347.114447,0.082041,-0.454445,-0.011366
40290,922400000,2021,1,2,6,48,37,247,0.892421,1.610653,-15.520842,33.97369406,-117.773844,347.114419,0.082097,-0.454709,-0.011327
40291,924900000,2021,1,2,6,48,37,247,0.892283,1.610774,-15.520528,33.97369405,-117.773844,347.114391,0.082147,-0.454939,-0.011317
40292,927400000,2021,1,2,6,48,37,247,0.892536,1.610696,-15.519729,33.97369404,-117.773844,347.114362,0.082207,-0.455229,-0.011321
40293,929900000,2021,1,2,6,48,37,247,0.892447,1.611341,-15.519037,33.97369403,-117.773844,347.107289,0.082278,-0.455507,-0.01376
40294,932400000,2021,1,2,6,48,37,247,0.892501,1.61215,-15.519544,33.97369402,-117.773844,347.107255,0.082317,-0.45579,-0.013774
40295,934900000,2021,1,2,6,48,37,247,0.892605,1.612115,-15.519119,33.97369401,-117.773844,347.10722,0.082343,-0.455937,-0.0138
40296,937400000,2021,1,2,6,48,37,247,0.892654,1.612305,-15.51862,33.973694,-117.773844,347.107185,0.082319,-0.456141,-0.013882
40297,939900000,2021,1,2,6,48,37,247,0.892858,1.613215,-15.517999,33.97369399,-117.773844,347.107151,0.082329,-0.456327,-0.013901
40298,942400000,2021,1,2,6,48,37,247,0.892734,1.613679,-15.517674,33.97369398,-117.773844,347.107116,0.082403,-0.456641,-0.013913
40299,944900000,2021,1,2,6,48,37,247,0.8929,1.614066,-15.517089,33.97369397,-117.773844,347.107081,0.082417,-0.456883,-0.013994
40300,947400000,2021,1,2,6,48,37,247,0.891993,1.614561,-15.51762,33.97369395,-117.7738439,347.107046,0.082446,-0.457123,-0.014004
40301,949900000,2021,1,2,6,48,37,247,0.891751,1.614778,-15.517987,33.97369394,-117.7738439,347.102447,0.082456,-0.457394,-0.015643
40302,952400000,2021,1,2,6,48,37,247,0.89219,1.614279,-15.517262,33.97369393,-117.7738439,347.102408,0.082437,-0.45752,-0.015637
40303,954900000,2021,1,2,6,48,37,247,0.892198,1.613894,-15.516618,33.97369392,-117.7738439,347.102369,0.082446,-0.457691,-0.015606
40304,957400000,2021,1,2,6,48,37,247,0.89293,1.613099,-15.516331,33.97369391,-117.7738439,347.10233,0.082407,-0.457904,-0.015583
40305,959900000,2021,1,2,6,48,37,247,0.892731,1.613196,-15.516551,33.9736939,-117.7738439,347.102291,0.0824,-0.458117,-0.015594
40306,962400000,2021,1,2,6,48,37,247,0.892877,1.61254,-15.515415,33.97369389,-117.7738439,347.102252,0.082392,-0.45831,-0.015654
40307,964900000,2021,1,2,6,48,37,247,0.893166,1.612193,-15.515055,33.97369388,-117.7738439,347.102212,0.082413,-0.458521,-0.015803
40308,967400000,2021,1,2,6,48,37,247,0.892687,1.612353,-15.514246,33.97369387,-117.7738439,347.102173,0.082424,-0.45872,-0.015841
40309,969900000,2021,1,2,6,48,37,247,0.893233,1.612938,-15.514259,33.97369386,-117.7738439,347.102529,0.082438,-0.458912,-0.015719
40310,972400000,2021,1,2,6,48,37,247,0.893082,1.612698,-15.513641,33.97369385,-117.7738439,347.10249,0.082403,-0.459174,-0.015791
40311,974900000,2021,1,2,6,48,37,247,0.893415,1.613047,-15.513283,33.97369384,-117.7738439,347.10245,0.082448,-0.459402,-0.015873
40312,977400000,2021,1,2,6,48,37,247,0.893761,1.613226,-15.512596,33.97369383,-117.7738439,347.10241,0.082417,-0.459596,-0.015917
40313,979900000,2021,1,2,6,48,37,247,0.894324,1.613448,-15.512559,33.97369382,-117.7738439,347.10237,0.082386,-0.459674,-0.016004
40314,982400000,2021,1,2,6,48,37,247,0.894241,1.613409,-15.512067,33.97369381,-117.7738439,347.10233,0.082436,-0.459785,-0.015973
40315,984900000,2021,1,2,6,48,37,247,0.894287,1.612498,-15.511622,33.9736938,-117.7738439,347.10229,0.082459,-0.460012,-0.016019
40316,987400000,2021,1,2,6,48,37,247,0.894973,1.61181,-15.511626,33.97369379,-117.7738439,347.10225,0.082521,-0.46017,-0.016039
40317,989900000,2021,1,2,6,48,37,247,0.894529,1.611134,-15.511684,33.97369378,-117.7738439,347.088596,0.082557,-0.460351,-0.020991
40318,992400000,2021,1,2,6,48,37,247,0.895454,1.610038,-15.511211,33.97369377,-117.7738439,347.088544,0.08259,-0.460438,-0.020921
40319,994900000,2021,1,2,6,48,37,247,0.89582,1.60907,-15.511348,33.97369376,-117.7738439,347.088492,0.082542,-0.460646,-0.020905
40320,997400000,2021,1,2,6,48,37,247,0.895744,1.609325,-15.511022,33.97369375,-117.7738439,347.088439,0.082603,-0.460809,-0.020875
40321,999900000,2021,1,2,6,48,37,247,0.895686,1.609412,-15.510782,33.97369374,-117.7738439,347.088388,0.082625,-0.460963,-0.020829
40322,2400000,2021,1,2,6,48,38,247,0.896463,1.609867,-15.510162,33.97369373,-117.7738439,347.088336,0.082663,-0.461186,-0.020876
40323,4900000,2021,1,2,6,48,38,247,0.897634,1.609598,-15.509804,33.97369372,-117.7738439,347.088283,0.082726,-0.461406,-0.0209
40324,7400000,2021,1,2,6,48,38,247,0.897539,1.610344,-15.509567,33.97369371,-117.7738439,347.088231,0.082756,-0.46166,-0.020944
40325,9900000,2021,1,2,6,48,38,247,0.897804,1.610426,-15.508607,33.9736937,-117.7738439,347.081251,0.082766,-0.46187,-0.023517
40326,12400000,2021,1,2,6,48,38,247,0.897324,1.610103,-15.508699,33.97369369,-117.7738439,347.081192,0.082888,-0.462067,-0.023524
40327,14900000,2021,1,2,6,48,38,247,0.897207,1.609611,-15.507736,33.97369368,-117.7738439,347.081133,0.08296,-0.462262,-0.023495
40328,17400000,2021,1,2,6,48,38,247,0.897285,1.610055,-15.507325,33.97369367,-117.7738439,347.081074,0.083045,-0.462588,-0.023504
40329,19900000,2021,1,2,6,48,38,247,0.897583,1.610021,-15.506829,33.97369365,-117.7738439,347.081016,0.083105,-0.462808,-0.023548
40330,22400000,2021,1,2,6,48,38,247,0.89701,1.609764,-15.506353,33.97369364,-117.7738439,347.080957,0.083133,-0.463119,-0.023475
40331,24900000,2021,1,2,6,48,38,247,0.89666,1.609762,-15.505894,33.97369363,-117.7738439,347.080898,0.083252,-0.46344,-0.023466
40332,27400000,2021,1,2,6,48,38,247,0.896229,1.610087,-15.505532,33.97369362,-117.7738439,347.080839,0.08335,-0.463688,-0.023526
40333,29900000,2021,1,2,6,48,38,247,0.896711,1.609635,-15.504906,33.97369361,-117.7738439,347.078899,0.083367,-0.463884,-0.02412
40334,32400000,2021,1,2,6,48,38,247,0.89646,1.60945,-15.505486,33.9736936,-117.7738439,347.078838,0.083375,-0.464131,-0.024144
40335,34900000,2021,1,2,6,48,38,247,0.896584,1.60969,-15.505182,33.97369359,-117.7738439,347.078778,0.083392,-0.464418,-0.024135
40336,37400000,2021,1,2,6,48,38,247,0.896574,1.609827,-15.505139,33.97369358,-117.7738439,347.078718,0.083438,-0.464678,-0.024096
40337,39900000,2021,1,2,6,48,38,247,0.897248,1.610495,-15.504807,33.97369357,-117.7738439,347.078657,0.083473,-0.464941,-0.024091
40338,42400000,2021,1,2,6,48,38,247,0.89786,1.610165,-15.504318,33.97369356,-117.7738439,347.078597,0.083504,-0.465292,-0.024103
40339,44900000,2021,1,2,6,48,38,247,0.897481,1.610216,-15.504202,33.97369355,-117.7738439,347.078537,0.083521,-0.465575,-0.024162
40340,47400000,2021,1,2,6,48,38,247,0.897771,1.610617,-15.503396,33.97369354,-117.7738439,347.078476,0.083498,-0.465816,-0.024272
40341,49900000,2021,1,2,6,48,38,247,0.898292,1.610589,-15.503057,33.97369353,-117.7738439,347.079051,0.083532,-0.466051,-0.024022
40342,0,2021,1,2,6,48,38,247,,,,,,0,,,
40343,52400000,2021,1,2,6,48,38,247,0.898166,1.610021,-15.502737,33.97369352,-117.7738439,347.078991,0.083505,-0.466185,-0.024023
40344,54900000,2021,1,2,6,48,38,247,0.89818,1.609998,-15.502016,33.97369351,-117.7738439,347.07893,0.083548,-0.466408,-0.024047
40345,57400000,2021,1,2,6,48,38,247,0.89817,1.610279,-15.501615,33.9736935,-117.7738439,347.07887,0.083516,-0.466588,-0.024069
40346,59900000,2021,1,2,6,48,38,247,0.897896,1.610912,-15.501616,33.97369349,-117.7738438,347.07881,0.083529,-0.46679,-0.024122
40347,62400000,2021,1,2,6,48,38,247,0.898386,1.61113,-15.500973,33.97369348,-117.7738438,347.07875,0.083551,-0.467002,-0.024146
40348,64900000,2021,1,2,6,48,38,247,0.898473,1.611936,-15.500998,33.97369347,-117.7738438,347.078689,0.083521,-0.467248,-0.02415
40349,67400000,2021,1,2,6,48,38,247,0.898539,1.611626,-15.500785,33.97369346,-117.7738438,347.078629,0.083552,-0.467452,-0.024113
40350,69900000,2021,1,2,6,48,38,247,0.886729,1.60639,-15.450969,33.97369411,-117.7738438,347.09753,0.083299,-0.449385,-0.019533
40351,72400000,2021,1,2,6,48,38,247,0.887545,1.606799,-15.451131,33.9736941,-117.7738438,347.097481,0.083289,-0.44954,-0.019535
40352,74900000,2021,1,2,6,48,38,247,0.887693,1.606677,-15.4508,33.97369409,-117.7738438,347.097433,0.083257,-0.44974,-0.01958
40353,77400000,2021,1,2,6,48,38,247,0.887568,1.606681,-15.450969,33.97369408,-117.7738438,347.097384,0.083282,-0.449963,-0.01965
40354,79900000,2021,1,2,6,48,38,247,0.888049,1.606779,-15.450679,33.97369407,-117.7738438,347.097794,0.083301,-0.450236,-0.019539
40355,82400000,2021,1,2,6,48,38,247,0.88835,1.606525,-15.450445,33.97369406,-117.7738438,347.097745,0.083351,-0.450403,-0.019577
40356,84900000,2021,1,2,6,48,38,247,0.888895,1.606665,-15.450402,33.97369405,-117.7738438,347.097696,0.083386,-0.450623,-0.019578
40357,87400000,2021,1,2,6,48,38,247,0.889617,1.605948,-15.450364,33.97369404,-117.7738438,347.097647,0.083465,-0.450852,-0.019585
40358,89900000,2021,1,2,6,48,38,247,0.890365,1.605127,-15.450437,33.97369403,-117.7738438,347.100453,0.083486,-0.450982,-0.01857
40359,92400000,2021,1,2,6,48,38,247,0.890261,1.604513,-15.449655,33.97369402,-117.7738438,347.100407,0.083531,-0.451122,-0.018547
40360,94900000,2021,1,2,6,48,38,247,0.890762,1.603974,-15.449936,33.97369401,-117.7738438,347.100361,0.083532,-0.451266,-0.018511
40361,97400000,2021,1,2,6,48,38,247,0.890981,1.603227,-15.44997,33.973694,-117.7738438,347.100314,0.083569,-0.451508,-0.018464
40362,99900000,2021,1,2,6,48,38,247,0.891585,1.603233,-15.44959,33.97369399,-117.7738438,347.100268,0.08368,-0.451677,-0.018481
40363,102400000,2021,1,2,6,48,38,247,0.891954,1.603178,-15.449746,33.97369398,-117.7738438,347.100222,0.083761,-0.451852,-0.018501
40364,104900000,2021,1,2,6,48,38,247,0.891068,1.603019,-15.449692,33.97369397,-117.7738438,347.100176,0.08381,-0.452129,-0.018516
40365,107400000,2021,1,2,6,48,38,247,0.890796,1.602797,-15.449849,33.97369396,-117.7738438,347.100129,0.083865,-0.452282,-0.018565
40366,109900000,2021,1,2,6,48,38,247,0.890436,1.603017,-15.449638,33.97369395,-117.7738438,347.102927,0.083898,-0.452437,-0.017615
40367,112400000,2021,1,2,6,48,38,247,0.890886,1.602927,-15.449014,33.97369394,-117.7738438,347.102883,0.083905,-0.452637,-0.017627
40368,114900000,2021,1,2,6,48,38,247,0.892355,1.602691,-15.448778,33.97369393,-117.7738438,347.102839,0.083933,-0.452877,-0.01761
40369,117400000,2021,1,2,6,48,38,247,0.892234,1.603099,-15.448374,33.97369392,-117.7738437,347.102795,0.083986,-0.453139,-0.017647
40370,119900000,2021,1,2,6,48,38,247,0.891741,1.603387,-15.447984,33.97369391,-117.7738437,347.10275,0.084049,-0.453362,-0.017683
40371,122400000,2021,1,2,6,48,38,247,0.891576,1.603514,-15.448316,33.9736939,-117.7738437,347.102706,0.084073,-0.453657,-0.017701
40372,124900000,2021,1,2,6,48,38,247,0.891391,1.603861,-15.447657,33.97369388,-117.7738437,347.102662,0.084114,-0.453947,-0.017735
40373,127400000,2021,1,2,6,48,38,247,0.891441,1.603785,-15.446985,33.97369387,-117.7738437,347.102617,0.084127,-0.454114,-0.017738
40374,129900000,2021,1,2,6,48,38,247,0.892395,1.603534,-15.446616,33.97369386,-117.7738437,347.102987,0.084171,-0.454355,-0.017597
40375,132400000,2021,1,2,6,48,38,247,0.892605,1.604207,-15.446288,33.97369385,-117.7738437,347.102942,0.084151,-0.454496,-0.017652
40376,134900000,2021,1,2,6,48,38,247,0.893143,1.604527,-15.446145,33.97369384,-117.7738437,347.102898,0.084183,-0.454732,-0.017733
40377,137400000,2021,1,2,6,48,38,247,0.893197,1.605052,-15.44562,33.97369383,-117.7738437,347.102854,0.08421,-0.45501,-0.017857
40378,139900000,2021,1,2,6,48,38,247,0.89342,1.605233,-15.445091,33.97369382,-117.7738437,347.102809,0.084226,-0.455256,-0.017881
40379,142400000,2021,1,2,6,48,38,247,0.893911,1.604816,-15.444767,33.97369381,-117.7738437,347.102764,0.084275,-0.45549,-0.017925
40380,144900000,2021,1,2,6,48,38,247,0.89332,1.60518,-15.444598,33.9736938,-117.7738437,347.102719,0.084278,-0.45569,-0.01797
40381,147400000,2021,1,2,6,48,38,247,0.893077,1.604764,-15.444188,33.97369379,-117.7738437,347.102674,0.084281,-0.455907,-0.017982
40382,149900000,2021,1,2,6,48,38,247,0.892911,1.605134,-15.443771,33.97369378,-117.7738437,347.110361,0.084253,-0.456096,-0.0153
40383,152400000,2021,1,2,6,48,38,247,0.892987,1.605368,-15.443616,33.97369377,-117.7738437,347.110323,0.084279,-0.456264,-0.015262
40384,154900000,2021,1,2,6,48,38,247,0.892713,1.605003,-15.44266,33.97369376,-117.7738437,347.110284,0.08429,-0.456422,-0.015345
40385,157400000,2021,1,2,6,48,38,247,0.892096,1.604864,-15.443008,33.97369375,-117.7738437,347.110246,0.084286,-0.456624,-0.015329
40386,159900000,2021,1,2,6,48,38,247,0.892229,1.605058,-15.443069,33.97369374,-117.7738437,347.110208,0.084204,-0.456727,-0.015325
40387,162400000,2021,1,2,6,48,38,247,0.892205,1.605269,-15.441991,33.97369373,-117.7738437,347.11017,0.084177,-0.456832,-0.015246
40388,164900000,2021,1,2,6,48,38,247,0.891733,1.605779,-15.441406,33.97369372,-117.7738437,347.110132,0.084197,-0.457045,-0.015243
40389,167400000,2021,1,2,6,48,38,247,0.891536,1.606044,-15.441525,33.97369371,-117.7738437,347.110094,0.08423,-0.457223,-0.015172
40390,169900000,2021,1,2,6,48,38,247,0.892285,1.606516,-15.441246,33.9736937,-117.7738437,347.098973,0.084212,-0.457383,-0.019183
40391,172400000,2021,1,2,6,48,38,247,0.892237,1.606616,-15.440432,33.97369369,-117.7738437,347.098925,0.084228,-0.457628,-0.0192
40392,174900000,2021,1,2,6,48,38,247,0.892984,1.606533,-15.439619,33.97369368,-117.7738437,347.098877,0.084296,-0.457774,-0.019192
40393,177400000,2021,1,2,6,48,38,247,0.893304,1.607277,-15.43955,33.97369367,-117.7738437,347.098829,0.084298,-0.457898,-0.019247
40394,179900000,2021,1,2,6,48,38,247,0.892141,1.606928,-15.440036,33.97369366,-117.7738437,347.098781,0.084265,-0.458017,-0.01921
40395,182400000,2021,1,2,6,48,38,247,0.89268,1.606224,-15.439801,33.97369365,-117.7738437,347.098733,0.084288,-0.458143,-0.019175
40396,184900000,2021,1,2,6,48,38,247,0.89354,1.605868,-15.439615,33.97369364,-117.7738437,347.098685,0.084264,-0.458316,-0.019193
40397,187400000,2021,1,2,6,48,38,247,0.894285,1.606722,-15.439878,33.97369363,-117.7738437,347.098637,0.08429,-0.458472,-0.01917
40398,189900000,2021,1,2,6,48,38,247,0.894372,1.606137,-15.439466,33.97369362,-117.7738437,347.099046,0.084341,-0.458687,-0.019037
40399,192400000,2021,1,2,6,48,38,247,0.894146,1.605505,-15.438334,33.97369361,-117.7738437,347.098999,0.084351,-0.458799,-0.01902
40400,194900000,2021,1,2,6,48,38,247,0.893605,1.605075,-15.437802,33.9736936,-117.7738437,347.098951,0.084392,-0.459079,-0.019034
40401,197400000,2021,1,2,6,48,38,247,0.893773,1.604652,-15.437312,33.97369359,-117.7738437,347.098904,0.084497,-0.459313,-0.019041
40402,199900000,2021,1,2,6,48,38,247,0.893602,1.604353,-15.436878,33.97369358,-117.7738437,347.098856,0.084534,-0.459551,-0.018998
40403,202400000,2021,1,2,6,48,38,247,0.894098,1.603361,-15.436709,33.97369357,-117.7738437,347.098809,0.0846,-0.45977,-0.018985
40404,204900000,2021,1,2,6,48,38,247,0.895111,1.603248,-15.436465,33.97369356,-117.7738437,347.098761,0.084623,-0.459912,-0.019037
40405,207400000,2021,1,2,6,48,38,247,0.894393,1.602957,-15.435725,33.97369355,-117.7738437,347.098714,0.084662,-0.460105,-0.018962
40406,209900000,2021,1,2,6,48,38,247,0.894389,1.603575,-15.436182,33.97369354,-117.7738437,347.094169,0.08473,-0.460341,-0.020614
40407,212400000,2021,1,2,6,48,38,247,0.894405,1.603151,-15.436501,33.97369353,-117.7738437,347.094117,0.084802,-0.460639,-0.020558
40408,214900000,2021,1,2,6,48,38,247,0.894,1.603788,-15.436338,33.97369351,-117.7738437,347.094066,0.084847,-0.460911,-0.020644
40409,217400000,2021,1,2,6,48,38,247,0.893692,1.603551,-15.435845,33.9736935,-117.7738437,347.094014,0.08487,-0.461125,-0.020698
40410,219900000,2021,1,2,6,48,38,247,0.89359,1.603227,-15.435833,33.97369349,-117.7738437,347.093963,0.08492,-0.461408,-0.020724
40411,222400000,2021,1,2,6,48,38,247,0.893406,1.603412,-15.435563,33.97369348,-117.7738437,347.093911,0.084955,-0.461661,-0.020791
40412,224900000,2021,1,2,6,48,38,247,0.893503,1.603087,-15.436192,33.97369347,-117.7738437,347.093859,0.084947,-0.461854,-0.020866
40413,227400000,2021,1,2,6,48,38,247,0.893656,1.603088,-15.43536,33.97369346,-117.7738436,347.093807,0.085016,-0.462134,-0.02084
40414,229900000,2021,1,2,6,48,38,247,0.893111,1.602322,-15.435483,33.97369345,-117.7738436,347.091785,0.085062,-0.462338,-0.021571
40415,232400000,2021,1,2,6,48,38,247,0.892718,1.602361,-15.435236,33.97369344,-117.7738436,347.091731,0.085147,-0.462683,-0.021557
40416,234900000,2021,1,2,6,48,38,247,0.893504,1.603321,-15.43496,33.97369343,-117.7738436,347.091677,0.085172,-0.463002,-0.021576
40417,237400000,2021,1,2,6,48,38,247,0.894088,1.603582,-15.434243,33.97369342,-117.7738436,347.091623,0.085148,-0.463271,-0.0216
40418,239900000,2021,1,2,6,48,38,247,0.894474,1.603569,-15.433844,33.97369341,-117.7738436,347.091569,0.085188,-0.463502,-0.021613
40419,242400000,2021,1,2,6,48,38,247,0.894764,1.603709,-15.434172,33.9736934,-117.7738436,347.091515,0.085274,-0.463747,-0.021613
40420,244900000,2021,1,2,6,48,38,247,0.894845,1.60418,-15.433705,33.97369339,-117.7738436,347.091461,0.085266,-0.463961,-0.021636
40421,247400000,2021,1,2,6,48,38,247,0.895534,1.604525,-15.433052,33.97369338,-117.7738436,347.091407,0.085294,-0.464253,-0.021711
40422,249900000,2021,1,2,6,48,38,247,0.895698,1.605014,-15.432536,33.97369337,-117.7738436,347.08688,0.085345,-0.464539,-0.023464
40423,252400000,2021,1,2,6,48,38,247,0.895936,1.605375,-15.432316,33.97369336,-117.7738436,347.086821,0.085383,-0.464855,-0.023536
40424,254900000,2021,1,2,6,48,38,247,0.895731,1.60557,-15.432137,33.97369335,-117.7738436,347.086762,0.085414,-0.465072,-0.023563
40425,257400000,2021,1,2,6,48,38,247,0.895494,1.605227,-15.431757,33.97369334,-117.7738436,347.086703,0.085386,-0.465317,-0.023579
40426,259900000,2021,1,2,6,48,38,247,0.895676,1.6046,-15.431863,33.97369333,-117.7738436,347.086644,0.08547,-0.465484,-0.02358
40427,262400000,2021,1,2,6,48,38,247,0.895734,1.605423,-15.431378,33.97369332,-117.7738436,347.086585,0.085523,-0.465653,-0.023535
40428,264900000,2021,1,2,6,48,38,247,0.896012,1.60574,-15.430475,33.97369331,-117.7738436,347.086526,0.085493,-0.465793,-0.023556
40429,267400000,2021,1,2,6,48,38,247,0.896156,1.6058,-15.430241,33.9736933,-117.7738436,347.086467,0.085448,-0.465953,-0.023595
40430,269900000,2021,1,2,6,48,38,247,0.89567,1.606135,-15.429932,33.97369329,-117.7738436,347.086994,0.08556,-0.46613,-0.023335
40431,272400000,2021,1,2,6,48,38,247,0.89514,1.60623,-15.429391,33.97369327,-117.7738436,347.086936,0.085611,-0.466317,-0.023351
40432,274900000,2021,1,2,6,48,38,247,0.895343,1.606647,-15.429696,33.97369326,-117.7738436,347.086877,0.085602,-0.466455,-0.02335
40433,277400000,2021,1,2,6,48,38,247,0.895875,1.606827,-15.430142,33.97369325,-117.7738436,347.086819,0.085611,-0.466654,-0.023384
40434,279900000,2021,1,2,6,48,38,247,0.895922,1.607194,-15.429899,33.97369324,-117.7738436,347.08676,0.085668,-0.466882,-0.023439
40435,282400000,2021,1,2,6,48,38,247,0.895733,1.607431,-15.429149,33.97369323,-117.7738436,347.086702,0.085721,-0.467082,-0.023433
40436,284900000,2021,1,2,6,48,38,247,0.895253,1.607078,-15.428407,33.97369322,-117.7738436,347.086643,0.085726,-0.467241,-0.023409
40437,287400000,2021,1,2,6,48,38,247,0.895606,1.607177,-15.428129,33.97369321,-117.7738436,347.086585,0.085788,-0.467367,-0.023428
40438,289900000,2021,1,2,6,48,38,247,0.895778,1.606882,-15.427782,33.9736932,-117.7738436,347.082052,0.085806,-0.467599,-0.025128
40439,292400000,2021,1,2,6,48,38,247,0.89597,1.60605,-15.427963,33.97369319,-117.7738436,347.08199,0.085836,-0.467837,-0.025126
40440,294900000,2021,1,2,6,48,38,247,0.896433,1.605847,-15.427876,33.97369318,-117.7738436,347.081927,0.085888,-0.468069,-0.025101
40441,297400000,2021,1,2,6,48,38,247,0.895692,1.605156,-15.427808,33.97369317,-117.7738436,347.081864,0.085936,-0.46828,-0.025122
40442,299900000,2021,1,2,6,48,38,247,0.895639,1.604798,-15.428624,33.97369316,-117.7738436,347.081801,0.085982,-0.468563,-0.025091
